# Вариант 5. Скорость 450 об/мин, задание тока 15 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.001220,0.05749,12.893,0.044,7.832,540,0,540
0.001240,0.05843,13.729,-0.083,7.977,540,0,540
0.001260,0.05938,14.561,0.016,8.096,540,0,540
0.001280,0.06032,15.419,-0.085,8.239,540,0,540
0.001300,0.06126,16.114,-0.006,8.490,540,0,540
0.001320,0.06220,15.984,0.046,8.540,0,0,540
0.001340,0.06315,15.897,0.002,8.778,0,0,540
0.001360,0.06409,15.885,-0.029,9.013,0,0,540
0.001380,0.06503,15.815,-0.024,9.216,0,0,540
0.001400,0.06597,15.605,0.094,9.471,0,0,540
0.001420,0.06692,15.621,0.039,9.656,0,0,540
0.001440,0.06786,15.461,-0.063,9.770,0,0,540
0.001460,0.06880,15.395,-0.050,10.070,0,0,540
0.001480,0.06974,15.339,0.003,10.221,0,0,540
0.001500,0.07069,15.312,-0.043,10.417,0,0,540
0.001520,0.07163,15.255,-0.012,10.722,0,0,540
0.001540,0.07257,15.051,0.054,10.783,0,0,540
0.001560,0.07351,14.936,-0.025,10.943,0,0,540
0.001580,0.07446,14.860,0.054,11.240,0,0,540
0.001600,0.07540,14.817,-0.018,11.457,0,0,540
0.001620,0.07634,14.725,0.066,11.738,0,0,540
0.001640,0.07728,14.610,-0.017,11.974,0,0,540
0.001660,0.07823,14.483,-0.038,12.228,0,0,540
0.001680,0.07917,14.377,-0.007,12.466,0,0,540
0.001700,0.08011,14.264,0.055,12.632,0,0,540
0.001720,0.08105,14.305,-0.012,12.903,0,0,540
0.001740,0.08200,14.564,0.002,13.135,540,0,540
0.001760,0.08294,15.370,0.026,13.363,540,0,540
0.001780,0.08388,15.729,0.023,13.633,0,0,540
0.001800,0.08482,15.702,-0.022,13.924,0,0,540
0.001820,0.08577,15.468,-0.012,14.169,0,0,540
0.001840,0.08671,15.440,-0.065,14.558,0,0,540
0.001860,0.08765,15.353,-0.027,14.784,0,0,540
0.001880,0.08859,15.253,0.043,14.980,0,0,540
0.001900,0.08954,15.188,0.002,15.282,0,0,540
0.001920,0.09048,15.073,0.005,15.517,0,0,540
0.001940,0.09142,14.953,0.026,15.908,0,0,540
0.001960,0.09236,14.799,-0.010,15.796,0,0,0
0.001980,0.09331,14.836,0.030,15.834,0,0,0
0.002000,0.09425,14.804,-0.024,15.790,0,0,0
0.002020,0.09519,14.572,0.038,15.762,0,0,0
0.002040,0.09613,14.522,0.075,15.747,0,0,0
0.002060,0.09708,14.538,0.096,15.793,0,0,0
0.002080,0.09802,14.376,0.046,15.746,0,0,0
0.002100,0.09896,14.155,0.030,15.786,0,0,0
0.002120,0.09990,14.617,-0.032,15.740,540,0,0
0.002140,0.10085,15.347,-0.019,15.767,540,0,0
0.002160,0.10179,15.816,0.046,15.831,0,0,0
0.002180,0.10273,15.699,-0.015,15.673,0,0,0
0.002200,0.10367,15.593,0.032,15.662,0,0,0
0.002220,0.10462,15.534,-0.029,15.723,0,0,0
0.002240,0.10556,15.430,-0.047,15.708,0,0,0
0.002260,0.10650,15.261,0.014,15.652,0,0,0
0.002280,0.10744,15.224,-0.008,15.588,0,0,0
0.002300,0.10838,15.064,0.034,15.649,0,0,0
0.002320,0.10933,15.024,-0.035,15.586,0,0,0
0.002340,0.11027,14.898,-0.046,15.598,0,0,0
0.002360,0.11121,14.764,0.031,15.525,0,0,0
0.002380,0.11215,14.640,-0.026,15.541,0,0,0
0.002400,0.11310,14.606,0.002,15.580,0,0,0
0.002420,0.11404,14.602,-0.007,15.559,0,0,0
0.002440,0.11498,14.527,0.066,15.569,0,0,0
0.002460,0.11592,14.291,-0.040,15.608,0,0,0
0.002480,0.11687,14.260,-0.079,15.517,0,0,0
0.002500,0.11781,14.621,-0.035,15.519,540,0,0
0.002520,0.11875,15.404,-0.029,15.576,540,0,0
0.002540,0.11969,16.252,0.017,15.503,540,0,0
0.002560,0.12064,16.104,0.039,15.490,0,0,0
0.002580,0.12158,15.906,0.035,15.459,0,0,0
0.002600,0.12252,15.832,-0.047,15.410,0,0,0
0.002620,0.12346,15.771,0.021,15.442,0,0,0
0.002640,0.12441,15.705,-0.005,15.449,0,0,0
0.002660,0.12535,15.490,-0.058,15.448,0,0,0
0.002680,0.12629,15.437,-0.026,15.531,0,0,0
0.002700,0.12723,15.330,-0.030,15.406,0,0,0
0.002720,0.12818,15.151,0.018,15.477,0,0,0
0.002740,0.12912,15.184,0.055,15.360,0,0,0
0.002760,0.13006,15.114,-0.032,15.433,0,0,0
0.002780,0.13100,14.898,-0.039,15.248,0,0,-540
0.002800,0.13195,14.835,-0.039,14.956,0,0,-540
0.002820,0.13289,14.792,-0.006,14.733,0,0,-540
0.002840,0.13383,14.607,0.037,14.415,0,0,-540
0.002860,0.13477,14.642,0.033,13.942,0,0,-540
0.002880,0.13572,14.340,0.061,13.797,0,0,-540
0.002900,0.13666,14.353,-0.069,13.487,0,0,-540
0.002920,0.13760,14.322,0.035,13.261,0,0,-540
0.002940,0.13854,14.664,-0.011,12.875,540,0,-540
0.002960,0.13949,15.407,-0.122,12.682,540,0,-540
0.002980,0.14043,15.684,-0.048,12.436,0,0,-540
0.003000,0.14137,15.717,-0.010,12.236,0,0,-540
0.003020,0.14231,15.540,-0.018,11.980,0,0,-540
0.003040,0.14326,15.413,-0.077,11.727,0,0,-540
0.003060,0.14420,15.299,0.055,11.453,0,0,-540
0.003080,0.14514,15.166,0.090,11.262,0,0,-540
0.003100,0.14608,15.069,0.028,10.982,0,0,-540
0.003120,0.14703,14.936,-0.011,10.841,0,0,-540
0.003140,0.14797,15.008,-0.023,10.552,0,0,-540
0.003160,0.14891,14.722,0.003,10.351,0,0,-540
0.003180,0.14985,14.719,-0.096,10.060,0,0,-540
0.003200,0.15080,14.569,0.062,9.999,0,0,-540
0.003220,0.15174,14.543,0.001,9.717,0,0,-540
0.003240,0.15268,14.403,-0.060,9.560,0,0,-540
0.003260,0.15362,14.296,-0.024,9.398,0,0,-540
0.003280,0.15457,15.164,0.059,9.152,540,0,-540
0.003300,0.15551,15.826,0.050,8.908,540,0,-540
0.003320,0.15645,15.722,-0.044,8.757,0,0,-540
0.003340,0.15739,15.575,0.000,8.512,0,0,-540
0.003360,0.15834,15.524,-0.080,8.377,0,0,-540
0.003380,0.15928,15.449,-0.020,8.168,0,0,-540
0.003400,0.16022,15.182,-0.024,8.086,0,0,-540
0.003420,0.16116,15.183,-0.031,7.810,0,0,-540
0.003440,0.16211,15.103,-0.059,7.668,0,0,-540
0.003460,0.16305,14.934,-0.040,7.411,0,0,-540
0.003480,0.16399,14.930,-0.057,7.265,0,0,-540
0.003500,0.16493,14.761,-0.014,7.067,0,0,-540
0.003520,0.16588,14.580,0.014,6.972,0,0,-540
0.003540,0.16682,14.577,0.023,6.872,0,0,-540
0.003560,0.16776,14.420,-0.079,6.645,0,0,-540
0.003580,0.16870,14.285,0.070,6.486,0,0,-540
0.003600,0.16965,14.633,-0.034,6.306,540,0,-540
0.003620,0.17059,15.370,-0.052,6.259,540,0,-540
0.003640,0.17153,15.710,-0.021,6.040,0,0,-540
0.003660,0.17247,15.599,0.056,5.865,0,0,-540
0.003680,0.17342,15.468,-0.111,5.666,0,0,-540
0.003700,0.17436,15.306,0.110,5.541,0,0,-540
0.003720,0.17530,15.292,0.005,5.315,0,0,-540
0.003740,0.17624,15.102,0.113,5.242,0,0,-540
0.003760,0.17719,15.019,-0.015,5.145,0,0,-540
0.003780,0.17813,14.930,-0.002,4.954,0,0,-540
0.003800,0.17907,14.686,0.053,4.916,0,0,-540
0.003820,0.18001,14.746,-0.045,4.741,0,0,-540
0.003840,0.18096,14.492,-0.021,4.643,0,0,-540
0.003860,0.18190,14.450,-0.043,4.534,0,0,-540
0.003880,0.18284,14.262,-0.015,4.409,0,0,-540
0.003900,0.18378,14.306,0.003,4.211,0,0,-540
0.003920,0.18473,15.044,0.017,4.087,540,0,-540
0.003940,0.18567,15.754,-0.062,3.973,540,0,-540
0.003960,0.18661,16.005,0.014,3.846,0,0,-540
0.003980,0.18755,15.934,-0.008,3.759,0,0,-540
0.004000,0.18850,15.775,0.006,3.555,0,0,-540
0.004020,0.18944,15.607,0.013,3.482,0,0,-540
0.004040,0.19038,15.471,-0.012,3.288,0,0,-540
0.004060,0.19132,15.413,-0.046,3.200,0,0,-540
0.004080,0.19227,15.212,-0.056,3.051,0,0,-540
0.004100,0.19321,15.123,0.019,3.003,0,0,-540
0.004120,0.19415,14.906,-0.057,2.892,0,0,-540
0.004140,0.19509,14.904,0.025,2.825,0,0,-540
0.004160,0.19604,14.837,0.092,2.513,0,0,-540
0.004180,0.19698,14.575,0.045,2.573,0,0,-540
0.004200,0.19792,14.423,-0.057,2.463,0,0,-540
0.004220,0.19886,14.391,-0.068,2.308,0,0,-540
0.004240,0.19981,14.284,-0.065,2.133,0,0,-540
0.004260,0.20075,14.556,0.006,2.133,540,0,-540
0.004280,0.20169,15.254,0.094,1.889,540,0,-540
0.004300,0.20263,15.994,0.035,1.890,540,0,-540
0.004320,0.20358,15.850,-0.004,1.652,0,0,-540
0.004340,0.20452,15.765,0.017,1.630,0,0,-540
0.004360,0.20546,15.581,-0.053,1.387,0,0,-540
0.004380,0.20640,15.439,-0.079,1.509,0,0,-540
0.004400,0.20735,15.266,-0.056,1.375,0,0,-540
0.004420,0.20829,15.167,0.023,1.189,0,0,-540
0.004440,0.20923,14.985,-0.031,1.279,0,0,-540
0.004460,0.21017,14.889,0.104,1.137,0,0,-540
0.004480,0.21112,14.840,-0.083,0.894,0,0,-540
0.004500,0.21206,14.635,0.010,0.857,0,0,-540
0.004520,0.21300,14.526,-0.145,0.732,0,0,-540
0.004540,0.21394,14.443,-0.033,0.629,0,0,-540
0.004560,0.21488,14.238,-0.108,0.542,0,0,-540
0.004580,0.21583,14.178,0.007,0.392,0,0,-540
0.004600,0.21677,14.794,0.093,0.463,540,0,-540
0.004620,0.21771,15.517,-0.026,0.228,540,0,-540
0.004640,0.21865,15.734,0.005,0.241,0,0,0
0.004660,0.21960,15.637,0.078,0.188,0,0,0
0.004680,0.22054,15.597,-0.060,0.204,0,0,0
0.004700,0.22148,15.329,0.046,0.269,0,0,0
0.004720,0.22242,15.170,0.060,0.297,0,0,0
0.004740,0.22337,15.106,-0.001,0.185,0,0,0
0.004760,0.22431,14.978,-0.089,0.177,0,0,0
0.004780,0.22525,14.747,0.040,0.148,0,0,0
0.004800,0.22619,14.655,0.001,0.158,0,0,0
0.004820,0.22714,14.508,0.014,0.112,0,0,0
0.004840,0.22808,14.372,0.022,0.069,0,0,0
0.004860,0.22902,14.214,0.021,0.131,0,0,0
0.004880,0.22996,14.477,-0.070,0.173,540,0,0
0.004900,0.23091,14.994,0.058,0.196,540,0,0
0.004920,0.23185,15.818,-0.062,0.220,540,0,0
0.004940,0.23279,16.106,-0.049,0.178,0,0,0
0.004960,0.23373,15.964,-0.029,0.224,0,0,0
0.004980,0.23468,15.725,0.102,0.207,0,0,0
0.005000,0.23562,15.543,-0.003,0.236,0,0,0
0.005020,0.23656,15.471,-0.016,0.122,0,0,0
0.005040,0.23750,15.324,-0.011,0.231,0,0,0
0.005060,0.23845,15.207,-0.051,0.118,0,0,0
0.005080,0.23939,15.031,-0.023,0.186,0,0,0
0.005100,0.24033,14.831,-0.013,0.175,0,0,0
0.005120,0.24127,14.715,-0.014,0.169,0,0,0
0.005140,0.24222,14.514,-0.011,0.157,0,0,0
0.005160,0.24316,14.381,0.022,0.180,0,0,0
0.005180,0.24410,14.294,-0.011,0.145,0,0,0
0.005200,0.24504,14.819,-0.003,0.180,540,0,0
0.005220,0.24599,15.557,0.116,0.104,540,0,0
0.005240,0.24693,16.096,0.010,0.130,540,0,0
0.005260,0.24787,15.893,0.005,0.187,0,0,0
0.005280,0.24881,15.795,-0.016,0.136,0,0,0
0.005300,0.24976,15.526,0.058,0.265,0,0,0
0.005320,0.25070,15.480,0.046,0.122,0,0,0
0.005340,0.25164,15.319,-0.011,0.160,0,0,0
0.005360,0.25258,15.103,-0.076,0.156,0,0,0
0.005380,0.25353,14.898,0.010,0.169,0,0,0
0.005400,0.25447,14.880,0.043,0.190,0,0,0
0.005420,0.25541,14.689,-0.058,0.198,0,0,0
0.005440,0.25635,14.430,0.027,0.169,0,0,0
0.005460,0.25730,14.316,-0.058,0.156,0,0,0
0.005480,0.25824,14.137,-0.007,0.201,0,0,0
0.005500,0.25918,14.816,0.027,0.168,540,0,0
0.005520,0.26012,15.443,-0.028,0.012,540,0,0
0.005540,0.26107,16.047,-0.063,0.071,540,0,0
0.005560,0.26201,15.723,-0.055,0.099,0,0,0
0.005580,0.26295,15.602,-0.026,0.152,0,0,0
0.005600,0.26389,15.441,-0.114,0.160,0,0,0
0.005620,0.26484,15.286,0.025,0.159,0,0,0
0.005640,0.26578,14.945,0.038,0.122,0,0,0
0.005660,0.26672,14.842,-0.044,0.099,0,0,0
0.005680,0.26766,14.806,-0.019,0.125,0,0,0
0.005700,0.26861,14.585,0.012,0.139,0,0,0
0.005720,0.26955,14.371,0.087,0.165,0,0,0
0.005740,0.27049,14.273,-0.065,0.085,0,0,0
0.005760,0.27143,14.415,0.053,0.130,540,0,0
0.005780,0.27238,15.077,-0.080,0.182,540,0,0
0.005800,0.27332,15.524,-0.013,0.100,540,0,0
0.005820,0.27426,15.717,0.030,0.210,0,0,0
0.005840,0.27520,15.543,0.016,0.066,0,0,0
0.005860,0.27615,15.378,0.018,0.136,0,0,0
0.005880,0.27709,15.204,0.073,0.133,0,0,0
0.005900,0.27803,15.035,-0.056,0.115,0,0,0
0.005920,0.27897,14.861,0.024,0.103,0,0,0
0.005940,0.27992,14.663,-0.005,0.139,0,0,0
0.005960,0.28086,14.426,0.060,0.123,0,0,0
0.005980,0.28180,14.363,0.056,0.143,0,0,0
0.006000,0.28274,14.153,-0.010,0.148,0,0,0
0.006020,0.28369,14.563,-0.017,0.140,540,0,0
0.006040,0.28463,15.205,0.065,0.124,540,0,0
0.006060,0.28557,15.688,-0.088,0.074,540,0,0
0.006080,0.28651,15.859,-0.022,0.091,0,0,0
0.006100,0.28746,15.659,0.021,0.173,0,0,0
0.006120,0.28840,15.475,0.002,0.287,0,0,0
0.006140,0.28934,15.311,-0.031,0.206,0,0,0
0.006160,0.29028,15.092,0.011,0.126,0,0,0
0.006180,0.29123,14.941,0.012,0.127,0,0,0
0.006200,0.29217,14.742,0.008,0.030,0,0,0
0.006220,0.29311,14.460,-0.027,0.135,0,0,0
0.006240,0.29405,14.447,-0.013,0.131,0,0,0
0.006260,0.29500,14.520,0.013,0.165,540,0,0
0.006280,0.29594,14.937,0.033,0.122,540,0,0
0.006300,0.29688,15.567,-0.032,0.104,540,0,0
0.006320,0.29782,16.012,0.029,0.099,540,0,0
0.006340,0.29877,15.684,-0.059,0.225,0,0,0
0.006360,0.29971,15.536,0.018,0.111,0,0,0
0.006380,0.30065,15.399,0.017,0.138,0,0,0
0.006400,0.30159,15.121,-0.001,0.182,0,0,0
0.006420,0.30254,15.040,0.110,0.042,0,0,0
0.006440,0.30348,14.810,-0.035,0.156,0,0,0
0.006460,0.30442,14.602,0.042,0.083,0,0,0
0.006480,0.30536,14.480,-0.086,0.124,0,0,0
0.006500,0.30631,14.227,-0.016,0.100,0,0,0
0.006520,0.30725,14.310,0.001,0.114,540,0,0
0.006540,0.30819,14.779,-0.039,0.190,540,0,0
0.006560,0.30913,15.196,0.043,0.105,540,0,0
0.006580,0.31008,15.699,-0.012,0.185,540,0,0
0.006600,0.31102,15.842,-0.051,0.146,0,0,0
0.006620,0.31196,15.617,0.109,0.108,0,0,0
0.006640,0.31290,15.423,-0.013,0.134,0,0,0
0.006660,0.31385,15.205,-0.027,0.148,0,0,0
0.006680,0.31479,14.935,-0.037,0.180,0,0,0
0.006700,0.31573,14.843,-0.020,0.049,0,0,0
0.006720,0.31667,14.582,0.023,0.082,0,0,0
0.006740,0.31762,14.485,-0.086,0.116,0,0,0
0.006760,0.31856,14.197,-0.015,0.060,0,0,0
0.006780,0.31950,14.392,0.043,0.135,540,0,0
0.006800,0.32044,14.774,0.004,0.125,540,0,0
0.006820,0.32138,15.155,-0.105,0.061,540,0,0
0.006840,0.32233,15.609,-0.022,0.116,540,0,0
0.006860,0.32327,15.987,0.032,0.137,540,0,0
0.006880,0.32421,15.816,0.077,0.166,0,0,0
0.006900,0.32515,15.605,0.013,0.145,0,0,0
0.006920,0.32610,15.465,-0.072,0.152,0,0,0
0.006940,0.32704,15.248,0.063,0.139,0,0,0
0.006960,0.32798,15.062,-0.023,0.050,0,0,0
0.006980,0.32892,14.803,0.047,0.218,0,0,0
0.007000,0.32987,14.655,0.039,0.164,0,0,0
0.007020,0.33081,14.451,0.007,0.139,0,0,0
0.007040,0.33175,14.252,-0.052,0.133,0,0,0
0.007060,0.33269,14.583,0.012,0.164,540,0,0
0.007080,0.33364,14.933,0.040,0.062,540,0,0
0.007100,0.33458,15.248,0.055,0.128,540,0,0
0.007120,0.33552,15.760,0.080,0.066,540,0,0
0.007140,0.33646,15.925,-0.025,0.064,0,0,0
0.007160,0.33741,15.575,0.033,0.108,0,0,0
0.007180,0.33835,15.459,0.059,0.026,0,0,0
0.007200,0.33929,15.222,0.041,0.210,0,0,0
0.007220,0.34023,14.973,-0.027,0.109,0,0,0
0.007240,0.34118,14.845,-0.036,0.114,0,0,0
0.007260,0.34212,14.592,0.026,0.263,0,0,0
0.007280,0.34306,14.404,0.010,0.149,0,0,0
0.007300,0.34400,14.221,0.061,0.101,0,0,0
0.007320,0.34495,14.274,-0.016,0.090,540,0,0
0.007340,0.34589,14.685,0.015,0.079,540,0,0
0.007360,0.34683,14.943,0.006,0.210,540,0,0
0.007380,0.34777,15.397,-0.034,0.037,540,0,0
0.007400,0.34872,15.668,-0.028,0.230,540,0,0
0.007420,0.34966,15.752,-0.046,0.076,0,0,0
0.007440,0.35060,15.566,0.030,0.113,0,0,0
0.007460,0.35154,15.299,-0.034,0.078,0,0,0
0.007480,0.35249,15.206,-0.131,0.120,0,0,0
0.007500,0.35343,14.977,-0.049,0.266,0,0,0
0.007520,0.35437,14.848,-0.078,0.164,0,0,0
0.007540,0.35531,14.438,0.064,0.154,0,0,0
0.007560,0.35626,14.372,-0.073,0.022,0,0,0
0.007580,0.35720,14.184,-0.000,0.228,0,0,0
0.007600,0.35814,14.500,-0.043,0.141,540,0,0
0.007620,0.35908,14.828,-0.033,0.150,540,0,0
0.007640,0.36003,15.156,-0.060,0.152,540,0,0
0.007660,0.36097,15.517,0.033,0.078,540,0,0
0.007680,0.36191,15.725,-0.087,0.131,540,0,0
0.007700,0.36285,15.616,0.016,0.190,0,0,0
0.007720,0.36380,15.371,-0.010,0.166,0,0,0
0.007740,0.36474,15.214,0.065,0.078,0,0,0
0.007760,0.36568,15.000,-0.053,0.115,0,0,0
0.007780,0.36662,14.757,0.008,0.194,0,0,0
0.007800,0.36757,14.564,0.116,0.093,0,0,0
0.007820,0.36851,14.454,-0.105,0.157,0,0,0
0.007840,0.36945,14.269,0.024,0.167,0,0,0
0.007860,0.37039,14.419,0.002,0.113,540,0,0
0.007880,0.37134,14.700,0.074,0.169,540,0,0
0.007900,0.37228,14.879,-0.013,0.211,540,0,0
0.007920,0.37322,15.068,-0.090,0.070,540,0,0
0.007940,0.37416,15.523,0.033,0.098,540,0,0
0.007960,0.37511,15.727,-0.021,0.161,540,0,0
0.007980,0.37605,15.726,0.017,0.104,0,0,0
0.008000,0.37699,15.407,0.039,0.161,0,0,0
0.008020,0.37793,15.304,0.033,0.086,0,0,0
0.008040,0.37888,15.013,-0.011,0.202,0,0,0
0.008060,0.37982,14.832,-0.065,0.173,0,0,0
0.008080,0.38076,14.622,-0.003,0.116,0,0,0
0.008100,0.38170,14.526,0.088,0.185,0,0,0
0.008120,0.38265,14.291,0.057,0.146,0,0,0
0.008140,0.38359,14.304,-0.032,0.095,540,0,0
0.008160,0.38453,14.744,-0.036,0.153,540,0,0
0.008180,0.38547,14.959,0.035,0.183,540,0,0
0.008200,0.38642,15.185,0.044,0.114,540,0,0
0.008220,0.38736,15.493,0.116,0.113,540,0,0
0.008240,0.38830,15.742,-0.016,0.144,540,0,0
0.008260,0.38924,15.804,-0.023,0.152,0,0,0
0.008280,0.39019,15.585,-0.061,0.184,0,0,0
0.008300,0.39113,15.363,0.072,0.157,0,0,0
0.008320,0.39207,15.202,-0.042,0.078,0,0,0
0.008340,0.39301,15.038,0.024,0.113,0,0,0
0.008360,0.39396,14.936,0.052,0.092,0,0,0
0.008380,0.39490,14.717,0.049,0.065,0,0,0
0.008400,0.39584,14.528,0.028,0.066,0,0,0
0.008420,0.39678,14.405,-0.061,0.053,0,0,0
0.008440,0.39773,14.164,0.045,0.124,0,0,0
0.008460,0.39867,14.590,0.004,0.122,540,0,0
0.008480,0.39961,14.754,0.004,0.124,540,0,0
0.008500,0.40055,14.973,0.031,0.184,540,0,0
0.008520,0.40150,15.286,-0.021,0.214,540,0,0
0.008540,0.40244,15.481,-0.009,0.162,540,0,0
0.008560,0.40338,15.679,0.083,0.083,540,0,0
0.008580,0.40432,15.565,0.091,0.049,0,0,0
0.008600,0.40527,15.464,-0.067,0.141,0,0,0
0.008620,0.40621,15.196,0.014,0.185,0,0,0
0.008640,0.40715,15.113,-0.045,0.140,0,0,0
0.008660,0.40809,14.951,-0.005,0.118,0,0,0
0.008680,0.40904,14.747,-0.047,0.084,0,0,0
0.008700,0.40998,14.639,-0.002,0.144,0,0,0
0.008720,0.41092,14.397,0.098,0.152,0,0,0
0.008740,0.41186,14.405,0.040,0.115,0,0,0
0.008760,0.41281,14.292,0.006,0.143,540,0,0
0.008780,0.41375,14.642,0.009,0.179,540,0,0
0.008800,0.41469,14.877,-0.054,0.174,540,0,0
0.008820,0.41563,15.028,-0.048,0.087,540,0,0
0.008840,0.41658,15.378,0.030,0.141,540,0,0
0.008860,0.41752,15.602,-0.047,0.215,540,0,0
0.008880,0.41846,15.859,-0.036,0.130,540,0,0
0.008900,0.41940,15.783,0.017,0.024,0,0,0
0.008920,0.42035,15.558,0.028,0.239,0,0,0
0.008940,0.42129,15.297,-0.022,0.083,0,0,0
0.008960,0.42223,15.303,0.010,0.139,0,0,0
0.008980,0.42317,15.050,-0.054,0.110,0,0,0
0.009000,0.42412,14.928,0.015,0.080,0,0,0
0.009020,0.42506,14.738,0.034,0.108,0,0,0
0.009040,0.42600,14.602,0.023,0.129,0,0,0
0.009060,0.42694,14.469,-0.002,0.173,0,0,0
0.009080,0.42788,14.327,0.012,0.133,0,0,0
0.009100,0.42883,14.063,-0.005,0.099,0,0,0
0.009120,0.42977,14.387,-0.039,0.105,540,0,0
0.009140,0.43071,14.718,0.008,0.091,540,0,0
0.009160,0.43165,14.899,0.131,0.149,540,0,0
0.009180,0.43260,15.106,0.080,0.111,540,0,0
0.009200,0.43354,15.353,-0.021,0.164,540,0,0
0.009220,0.43448,15.678,0.011,0.135,540,0,0
0.009240,0.43542,15.857,-0.053,0.136,540,0,0
0.009260,0.43637,15.702,0.059,0.216,0,0,0
0.009280,0.43731,15.566,-0.021,0.168,0,0,0
0.009300,0.43825,15.390,0.024,0.112,0,0,0
0.009320,0.43919,15.309,-0.021,0.036,0,0,0
0.009340,0.44014,15.110,0.017,0.153,0,0,0
0.009360,0.44108,14.964,-0.044,0.108,0,0,0
0.009380,0.44202,14.942,-0.035,0.175,0,0,0
0.009400,0.44296,14.615,0.020,0.184,0,0,0
0.009420,0.44391,14.607,0.028,0.181,0,0,0
0.009440,0.44485,14.462,0.001,0.103,0,0,0
0.009460,0.44579,14.355,-0.038,0.105,0,0,0
0.009480,0.44673,14.194,-0.045,0.140,0,0,0
0.009500,0.44768,14.362,-0.054,0.170,540,0,0
0.009520,0.44862,14.642,0.061,0.161,540,0,0
0.009540,0.44956,14.740,-0.029,0.041,540,0,0
